pIC50,Chi2n,NumAromaticHeterocycles,SlogP_VSA5,BCUT2D_LOGPLOW,SMR_VSA3,Chi0,Kappa1
8.39,8.131951458820172,3,36.69265176653768,-2.4200805749518013,25.06523038934697,25.25878406613484,24.844621773962608
8.39,7.892364056639933,2,44.47375909745732,-2.31094019000859,15.284745645900747,21.01829709012868,21.009820882564952
8.39,8.042988961777734,3,38.05293747453131,-2.4179005144562185,25.06523038934697,22.921920772951363,22.69956028426085
8.39,7.974136330817222,3,37.5500218977667,-2.4185502302457564,25.06523038934697,23.46589084732138,23.83499380575285
8.39,10.115325251575422,3,42.610557812699085,-2.418750115737919,24.75175502454258,29.241911729260263,28.75029136316337
8.39,7.885983876586547,3,36.69265176653768,-2.4177634906524346,25.06523038934697,23.46589084732138,23.022386137565853
8.38,7.692887716766842,3,44.47375909745732,-2.3114401170795715,24.83582381463931,20.311190308942127,19.753086419753085
8.38,7.84109096783888,3,38.05293747453131,-2.417900304675374,25.06523038934697,22.051677284948283,22.10323234538581
8.38,10.137473395669655,2,35.49390016081732,-2.5926134621985515,19.76777650359537,23.63709924364568,19.867881077357897
8.37,9.758401141623349,3,32.85951637930098,-2.408693681540245,24.315541433132,25.13709924364568,22.44437274354372
8.37,7.751851345592564,3,38.05293747453131,-2.393132607597059,25.06523038934697,22.051677284948283,21.88829909086972
8.37,10.200996126281158,3,49.0313794356251,-2.418352371360468,25.16863389769843,28.371668241257183,28.25320004901875
8.37,8.957920461400228,4,44.09477830367928,-2.417211520239456,34.616308558085535,25.32769816688717,24.551285709453207
8.37,8.020172231758838,2,38.05293747453131,-2.5033679441923256,15.284745645900747,22.811190308942127,22.826715922873195
8.37,7.820324609864069,3,38.05293747453131,-2.417878357082776,19.8518452936921,21.181433796945207,20.72704081632653
8.37,9.896289061169208,4,61.27660555655103,-2.4139421277843014,29.402923462430664,26.15612529163336,24.43510536012155
8.37,11.291824949464877,3,75.72049708085837,-2.417879057891428,25.16863389769843,28.15612529163336,28.47733752273486
8.37,8.829773843469397,3,42.610557812699085,-2.447418363615908,25.06523038934697,24.67299762850792,23.43858450443787
8.36,9.242758079245265,3,48.88291841332487,-2.403634974017073,30.15261241864564,24.20009536600337,23.22305091903329
8.36,9.124123388066028,3,49.534295012389705,-2.418193544750432,19.8518452936921,23.75034789769755,22.67567628025044
8.36,8.156396974051031,3,43.11347338946369,-2.4185503995867883,25.06523038934697,24.172997628507925,24.030936463775323
8.36,8.710636625514548,3,29.768914566847062,-2.417217566355579,19.8518452936921,25.8716682412572,24.628780029323053
8.36,7.363471222310248,3,28.76308341331784,-2.3415826203697763,24.57394015814419,22.00986092169139,20.769480345113088
8.36,9.702609085227095,3,49.0313794356251,-2.4952038390795748,19.8518452936921,26.95745467888409,26.37521757433029
8.36,8.040479613736252,3,43.11347338946369,-2.314026630984824,19.8518452936921,22.5956473593183,22.18140805700986
8.35,8.903750321490282,4,29.75093004769831,-2.3588151762312504,19.93591408378884,25.191659197566093,23.2231011549346
8.35,7.63645821872439,3,41.48718895060951,-2.4174561450252607,19.8518452936921,22.75878406613484,22.161863229231635
8.35,8.64152356016257,4,47.04749447856989,-2.2525332360396244,35.20587216741962,25.777445635193,23.62345523973014
8.35,8.573036559403722,3,37.04710632100208,-2.418807014973762,25.06523038934697,23.58721119088101,23.34194531009007
8.35,7.630549700677738,3,50.03721058915431,-2.269415043401964,25.06523038934697,20.96589084732138,20.269054406717288
8.35,8.49647815753501,3,49.0313794356251,-2.418959983720657,25.06523038934697,22.880104409694468,21.644452916300825
8.35,8.292450959230246,3,49.0313794356251,-2.285520737421379,25.06523038934697,22.50142475325411,21.711838887695
8.35,8.484575657066669,3,49.0313794356251,-2.418935224797888,24.83582381463931,22.880104409694468,21.644452916300825
8.35,8.650744529720642,4,29.76891456684706,-2.3621811359565807,24.73242030628785,25.07033885400645,23.1944675386881
8.34,7.924001992946137,3,36.69265176653768,-2.4182085313967043,25.06523038934697,23.46589084732138,23.022386137565853
8.34,9.934479054863656,3,62.73039281270613,-2.4154992411711205,19.8518452936921,23.16456146007064,21.82525951557093
8.34,9.066170883370315,3,62.37593825824173,-2.4192403607876463,19.8518452936921,22.88010440969447,21.779235977581475
8.34,9.104152633636614,3,55.45220105855111,-2.432459427466191,29.787325253799057,25.164561460070644,24.56097188667258
8.34,6.0309667875666175,2,31.24673798340104,-2.3586795169717214,19.851845293692104,14.11251969619286,13.367084453287442
8.34,6.330581236020291,1,37.04710632100208,-2.30553171771238,10.30076712495354,17.97432701575866,17.00803372505024
8.33,7.172819284187607,3,22.845177367156435,-2.344456113947696,24.57394015814419,23.302754140504845,23.13981473596728
8.33,9.741553686927697,3,44.47375909745732,-2.417880687333822,24.83582381463931,25.327698166887178,24.80318293286808
8.33,7.5593012713661984,4,35.33236605854405,-2.2729288529188505,30.049208910294176,22.50142475325411,20.93278562067283
8.33,7.1367288969884335,2,21.96328099661377,-2.2973049618891928,15.284745645900747,22.50142475325412,21.692584615365973
8.33,7.258568312790738,4,35.46284256169552,-2.2733501246261105,35.03318743124139,21.794317972067564,20.030719976627747
8.33,8.891310864887632,3,43.6163889662283,-2.421857953862055,25.06523038934697,24.38854057813176,24.030936463775323
8.33,8.177946933447908,3,50.03721058915431,-2.418033683519224,25.06523038934697,23.46589084732138,23.090883761461825
8.33,7.232879483692014,3,28.76308341331784,-2.387209434133083,25.168633897698435,21.95745467888409,20.28
8.32,8.653500246603965,3,36.18973618977307,-2.417714829135033,25.06523038934697,23.750347897697548,22.569549211208315
8.32,7.742503704776888,3,38.05293747453131,-2.417772964483272,15.284745645900747,21.1814337969452,21.13663065478564
8.32,9.96810541360601,3,57.46386336560956,-2.417879022087515,25.16863389769843,27.32769816688717,27.85093709276143
8.32,8.985014971792241,3,43.6163889662283,-2.4172305894134447,19.8518452936921,25.095647359318303,24.825005285196504
8.32,9.741553686927697,3,44.47375909745732,-2.417880687333822,24.83582381463931,25.327698166887178,24.80318293286808
8.32,8.87829278497346,3,53.82591661969691,-2.418934401961578,19.8518452936921,23.750347897697548,22.656378575603984
8.32,8.956138792040631,3,50.03721058915431,-2.446936295998842,29.787325253799057,25.0956473593183,25.07024443495039
8.32,6.186118351826089,1,16.778810298694825,-2.348396395771369,10.30076712495354,16.844570503761737,14.74277894187993
8.32,9.316970329351788,3,50.03721058915431,-2.4176686161332475,25.06523038934697,25.96589084732138,25.76710448189021
8.32,9.210499099831305,4,55.22822300723816,-2.4172539952554013,35.26259400594904,26.034804948073724,24.745042407384226
8.32,6.957996425315129,2,51.01211842894368,-2.3588030604674453,19.851845293692104,15.689869965382488,15.282399930999288
8.31,8.36794798949612,3,42.610557812699085,-2.3611570727520035,25.06523038934697,23.37166824125719,22.60813795339622
8.31,8.069732550593873,4,24.205463075150067,-2.417228318470008,34.84571513279319,23.75034789769755,22.617785661167883
8.31,7.902040938161242,3,29.76891456684706,-2.410119453541141,29.965140120197447,22.50142475325411,21.673331252322185
8.31,8.979422423759857,3,55.4522010585511,-2.435052759717072,25.168633897698435,24.949018510446816,24.009144276702227
8.31,9.32903109427944,3,55.80665561301551,-2.4310438846982483,30.15261241864564,24.20009536600337,23.22305091903329
8.31,8.657962647782474,3,29.76891456684706,-2.4192775801902235,19.8518452936921,24.45745467888409,23.535243055169136
8.3,9.242361458194232,3,31.3772144865525,-2.525819022554493,34.532239767988806,25.07033885400645,23.747478194759463
8.3,9.664666550812283,1,29.620453544546848,-2.407903045024154,14.867866772744891,23.94058234200953,21.583802536537828
8.3,9.83210129434253,3,58.53817974907184,-2.311390714933488,29.215451163982472,22.457454678884098,20.93462784670962
8.3,7.489892279614063,3,41.865679665472776,-2.4236574966551108,19.39456444536288,21.46589084732138,20.20327947610741
8.3,7.713500715169303,2,18.40509473754901,-2.403223040519876,20.26872416684796,21.208531534440663,19.93359375
8.3,9.386699025491636,3,31.3772144865525,-2.5258187583213823,34.532239767988806,24.36323207281991,23.28022451622961
8.3,6.791018851593437,1,27.52673248831077,-2.297306320671497,10.30076712495354,22.216967702877938,21.771094081649828
8.3,9.741677961666754,3,51.61444254938121,-2.311395399163507,29.215451163982472,23.164561460070644,21.815771056869863
8.3,9.55836968026082,3,25.68328649170404,-2.525883300653683,34.115360894832946,25.23347556082299,24.043389867736103
8.3,8.54675636056373,2,13.344558822616634,-2.391886672011551,14.951935562841626,22.24191172926028,20.868410985683614
8.3,9.002769885487856,4,35.44485804254677,-2.3588151764964844,19.93591408378884,24.484552416379547,22.47248175110008
8.3,10.09942213155408,2,29.620453544546848,-2.4086885775726885,19.8518452936921,26.225039392385707,24.02275284096916
8.3,7.698744458348475,1,27.52673248831077,-2.2973134944258926,10.30076712495354,23.37166824125719,22.25132106376299
8.3,7.683889406803034,4,15.921440167465814,-2.442378203286882,34.26243121810778,21.37166824125719,19.190003164062816
8.3,6.230344734317834,3,23.19963192162084,-2.3503347553315166,19.685440252162543,17.225403871315223,15.589160789359
8.3,9.858855870653372,4,44.34279251539108,-2.311374045881293,39.600287079032746,23.992988584816832,21.845414980937395
8.3,9.247267544922932,2,29.620453544546848,-2.408053521927964,24.83582381463931,23.23347556082299,20.642424516840627
8.3,7.126789515200077,2,30.12336912131146,-2.370629995938607,14.59805822286387,19.67299762850792,18.71075723968083
8.3,9.438071195369814,4,60.45982475540387,-2.4204358638729446,24.83582381463931,25.28588180363028,23.909723839387787
8.3,9.719613242947204,2,29.620453544546848,-2.4086159454020293,14.867866772744891,24.64768912319608,22.72559210889867
8.3,9.39755439819071,2,12.114749617774471,-2.408030926943744,20.16532065849649,24.103719048826072,21.77998678918314
8.3,9.317818035887925,3,12.84164324585202,-2.475834760608592,25.252702687795164,25.191659197566096,23.68381882758761
8.3,10.814104610467217,1,16.77881029869483,-2.46645500311874,19.76777650359537,27.802389661575333,25.94058512350332
8.3,8.016267777847014,3,36.18973618977307,-2.417646158730513,25.06523038934697,25.095647359318296,24.844621773962608
8.29,8.585757423799388,3,55.45220105855111,-2.4005074003248,19.8518452936921,23.534804948073724,22.203125
8.29,8.792545639973481,3,29.76891456684706,-2.3563143566465445,19.74844178534064,25.07033885400645,23.26116563957893
8.29,7.710230065922428,3,36.18973618977307,-2.4062365198643936,25.06523038934697,21.087211190881018,19.79119801977808
8.29,8.040479613736252,3,43.11347338946369,-2.314026630984824,19.8518452936921,22.5956473593183,22.18140805700986
8.29,9.432608280505187,3,56.458032212080326,-2.477225739421081,29.3704463806432,26.034804948073724,25.530451416312943
8.28,9.371792390642716,4,60.45982475540387,-2.406835518217639,24.83582381463931,25.28588180363028,23.881087203383192
8.28,8.488190597986337,3,29.76891456684706,-2.476861922416934,28.879156149440423,25.708531534440656,25.52074840301194
8.28,8.788372094024847,4,29.76891456684706,-2.433864126753194,30.049208910294176,25.07033885400645,23.1944675386881
8.28,11.200060492846877,3,68.29384430440314,-2.4220906516058647,30.3820189933533,28.44058234200953,27.45663589976472
8.28,7.06100643537026,4,20.268296022307258,-2.107525475768223,24.961826880995503,20.38010440969447,19.28398278440829
8.28,8.090031379910236,3,37.04710632100208,-2.417599922300888,19.8518452936921,21.465890847321376,20.558250861241085
8.28,7.924001992946137,3,36.69265176653768,-2.4182085313967043,25.06523038934697,23.46589084732138,23.022386137565853
8.28,7.078439725310674,3,35.68682061300846,-2.406076977791788,25.06523038934697,21.087211190881018,19.599703497162448
8.28,10.818246031480646,3,55.45220105855111,-2.512820141420472,30.3820189933533,27.57033885400645,26.927647634882533
8.28,9.910147263752329,3,55.45220105855111,-2.4187934069991823,19.8518452936921,25.871668241257183,25.540154591082626
8.28,7.84109096783888,3,38.05293747453131,-2.417900461020874,25.06523038934697,22.051677284948283,21.56603947942825
8.28,7.693625827790552,3,36.18973618977307,-2.417560067648354,25.06523038934697,23.30275414050484,23.022386137565853
8.28,9.119792075844652,3,50.03721058915431,-2.417668380585847,25.06523038934697,25.095647359318303,24.98195010140728
8.28,7.277539755973285,2,43.6163889662283,-2.417787030155721,20.26872416684796,21.60408352775558,21.974230695746577
8.28,7.085724216606467,3,43.11347338946369,-2.278104053270475,25.06523038934697,20.96589084732138,20.230095177968085
8.28,8.66141937240131,3,42.610557812699085,-2.447513635323753,24.75175502454258,24.24191172926027,23.66092783538205
8.28,7.986450186447964,3,38.05293747453131,-2.417779894526435,19.9148468268702,21.88854057813176,21.50746527777778
8.27,9.234512195319812,3,50.54012616591893,-2.417879006177263,25.16863389769843,26.45745467888409,26.867454311778904
8.27,11.64537834005815,3,82.14131870378438,-2.4178790830510786,25.16863389769843,28.86323207281991,29.452616835471822
8.26,8.891782510986289,3,56.96094778884493,-2.2805170666007704,19.8518452936921,23.302754140504845,23.227899043337622
8.26,9.23150794737033,4,54.59483092732209,-2.359389490234635,24.83582381463931,25.07033885400645,23.24210777330551
8.26,8.69739715845963,3,29.76891456684706,-2.423328200587433,25.06523038934697,25.380104409694468,24.36728185867761
8.25,8.646126103340265,3,49.8887495668541,-2.4020060325962604,30.382018993353302,23.53480494807372,22.97489589530042
8.25,7.559470918424149,3,43.11347338946369,-2.2801690855193337,25.06523038934697,21.672997628507925,21.20492451274832
8.25,8.66772510879285,2,6.4208216229260096,-2.391974594016593,14.951935562841626,24.52636877963644,23.823820412673324
8.25,10.39737146683412,2,6.4208216229260096,-2.7275479314333246,19.25715155413786,26.112155217263343,24.701715384807848
8.25,7.850493964640411,3,50.03721058915431,-2.2711413032503174,19.8518452936921,22.38010440969447,22.249819655351104
8.25,8.25483099856354,3,37.04710632100208,-2.417509130005154,20.26872416684796,22.00986092169139,20.923177460793287
8.25,11.08276715255236,3,69.29967545793235,-2.42069192145252,25.06523038934697,27.664561460070644,27.415738117996856
8.24,7.619851760303113,2,35.06587724876873,-2.3114545287289423,19.66437299524391,22.17299762850792,21.105774091511048
8.24,9.510693603798176,3,36.69265176653768,-2.45016817640702,19.8518452936921,24.50986092169139,23.60291546850596
8.24,8.32409168042403,4,36.31829409469282,-2.417211354989627,34.61630855808553,26.03480494807372,24.60940540036606
8.24,10.50635057750902,3,57.46386336560956,-2.417879107080537,25.16863389769843,28.034804948073724,28.83530802548573
8.24,7.662298507771299,3,18.53557124070048,-2.4032282186083607,25.252702687795164,20.50142475325412,19.40626394473257
8.24,9.638527067769122,3,50.54012616591893,-2.4179574967472672,25.06523038934697,24.38854057813176,24.070131014841326
8.24,9.118942725290784,3,36.69265176653768,-2.5606569913779467,24.75175502454258,25.327698166887178,24.09623593751951
8.24,7.975843658006043,3,28.76308341331784,-2.3482364752036764,24.57394015814419,24.13118126525103,23.622252162905315
8.24,8.268889616142665,2,29.76891456684706,-2.27159803377973,15.284745645900747,25.00142475325411,24.58034476707035
8.23,9.91931070994419,3,68.79675988116774,-2.4288496415619933,25.06523038934697,25.216967702877938,24.570658239260528
8.23,5.3570962765609496,1,23.199631921620835,-2.3041252059873867,10.30076712495354,16.396976746569035,15.08060406027236
8.23,8.739470985319613,3,49.534295012389705,-2.4654711429205545,29.370446380643205,25.164561460070644,24.56097188667258
8.23,9.769942855390896,3,56.96094778884493,-2.417879090335289,30.485422501704765,27.164561460070644,27.85093709276143
8.23,9.528615009699218,3,56.96094778884493,-2.418120875317984,19.8518452936921,25.043241116511005,25.119300811926784
8.22,5.1265347411221205,3,0.0,-2.511061176703293,19.685440252162543,14.233840039752504,12.617145633061693
8.22,8.424833308331687,3,43.46792794392809,-2.324614708752992,24.83582381463931,21.84672421487486,21.2019125453198
8.22,8.97281800545008,3,12.84164324585202,-2.47365986174352,25.252702687795164,23.61430892837648,21.995027209607805
8.22,10.330863021521434,2,6.4208216229260096,-2.443390151381954,19.8518452936921,26.225039392385707,24.296051107291696
8.22,7.3886192527017,3,41.73520316232131,-2.422930830425796,24.37854296631009,20.38010440969447,19.341363483725903
8.22,9.951495443339397,4,38.64886452054263,-2.311387623848902,44.209321003083566,24.15612529163336,21.714575257165528
8.22,9.385428804055124,2,29.620453544546848,-2.4080186953425526,19.8518452936921,23.23347556082299,20.70754884003301
8.22,7.7846763623707265,2,62.84793052126648,-2.358831278531754,19.8518452936921,16.518297090128677,15.881526676316678
8.22,8.451149921433274,3,36.18973618977307,-2.418134287591086,19.8518452936921,24.457454678884098,23.003863010409365
8.22,7.486817228536165,3,42.610557812699085,-2.345555617391637,25.06523038934697,21.465890847321376,19.150134973544183
8.22,6.017245235239338,3,12.84164324585202,-2.350329382523182,19.685440252162543,16.355160383312146,14.958720773985489
8.22,10.023528478760362,1,53.94345432825726,-2.4095770512177115,14.867866772744891,23.23347556082299,21.13595778745284
8.22,7.601402375162525,4,36.04127516747286,-2.422930164665172,34.57590658291217,21.37166824125719,19.18060486522025
8.22,7.689942016879973,2,50.00628727541445,-2.3589385792175226,19.8518452936921,17.225403871315223,16.789418243644093
8.22,7.043633679129553,3,22.47273829354329,-2.49583074069113,24.378542966310093,21.62902755413791,20.069059099616123
8.22,10.020970486047704,3,44.21885773240452,-2.5258200726086897,34.532239767988806,26.64768912319608,25.660447274213496
8.22,9.315460690145068,3,12.84164324585202,-2.475927478757169,25.252702687795164,25.191659197566096,23.68381882758761
8.22,7.480833600827858,4,6.4208216229260096,-2.3535886271209896,29.90387112568325,22.078775022443743,20.57534958628532
8.22,9.187748263517944,2,16.77881029869483,-2.407625277430139,14.867866772744891,23.94058234200953,21.995027209607805
8.21,8.272314382256601,4,35.462842561695524,-2.4172532480178406,35.26259400594904,24.457454678884098,22.810783361285985
8.21,9.398697783087036,3,62.37593825824173,-2.455734967375223,30.3820189933533,25.819261998449896,25.06489136980348
8.21,8.534741800686623,3,49.0313794356251,-2.3950212145390046,25.06523038934697,23.424074484064484,22.637081702085226
8.21,7.576410095976725,3,38.05293747453131,-2.417900229750314,30.049208910294176,21.181433796945207,20.59057833522036
8.21,9.943388778224271,3,30.74382240663642,-2.376007894490589,24.91989260473604,26.22503939238571,24.862232591368443
8.21,7.606427734052481,3,31.129200274840688,-2.4181854305444817,24.83582381463931,21.88854057813176,21.56603947942825
8.21,7.964096442038527,4,29.76891456684706,-2.277603106504733,34.84571513279319,24.24191172926027,22.78182844668599
8.21,10.926429305063897,3,63.88468498853557,-2.417879097074321,25.16863389769843,28.250347897697544,28.992885032372875
8.21,7.9223693649908284,3,49.0313794356251,-2.2872088878016537,25.06523038934697,21.302754140504845,19.79119801977808
8.21,8.88209034373931,3,36.18973618977307,-2.472839548442655,34.86504985104793,24.949018510446816,24.09623593751951
8.21,9.765219008036985,3,49.8887495668541,-2.4275811366662765,25.06523038934697,23.871668241257183,23.013492782053216
8.21,7.95693714228628,3,35.18390503624384,-2.4061562415167805,25.06523038934697,21.3716682412572,19.26520264505664
8.21,8.220534865949428,3,43.11347338946369,-2.4175920227346404,25.06523038934697,24.172997628507925,24.0015418603054
8.2,6.801581106558848,3,49.534295012389705,-2.2620524816465286,25.06523038934697,20.095647359318303,19.29598276684404
8.2,7.78380243945674,3,24.205463075150064,-2.5900862728633105,25.06523038934697,22.17299762850792,21.41350069389557
8.2,9.526151277232,3,62.87885383500634,-2.3553400303102188,25.06523038934697,23.75034789769755,22.67567628025045
8.2,9.671839769586011,4,29.76891456684706,-2.553360412164189,35.03318743124139,27.733475560822985,25.861814104218936
8.2,7.877256777041588,3,49.0313794356251,-2.265419702495346,25.06523038934697,21.250347897697548,19.63799353535936
8.19,8.225284046168492,3,55.45220105855111,-2.300286204617882,25.06523038934697,22.50142475325411,21.711838887695
8.19,9.469871304501066,2,6.4208216229260096,-2.711888138340772,20.26872416684796,22.741911729260263,20.99617441984684
8.19,8.782717980070727,3,42.610557812699085,-2.419197129297631,25.06523038934697,24.29431797206756,23.535243055169136
8.19,9.719621124334967,4,43.08894715015005,-2.4172311109596896,34.84571513279319,26.863232072819905,26.01529708226825
8.19,11.080487336977823,3,69.29967545793235,-2.419638300029871,30.3820189933533,29.02636877963644,28.88680507971234
8.19,9.962567865896304,4,61.27660555655103,-2.4293535611020403,29.402923462430664,26.15612529163336,24.46378274744645
8.19,6.730502324305259,3,42.610557812699085,-2.27463932864883,25.06523038934697,20.80275414050485,20.230095177968085
8.19,7.254643591285941,3,36.69265176653768,-2.4174761180261948,25.06523038934697,21.88854057813176,21.13663065478564
8.19,10.058065229178276,4,42.36859524223739,-2.479199604792475,19.93591408378884,26.98455241637955,25.259132410979483
8.19,8.010461975660498,3,50.03721058915431,-2.3115965460490235,25.06523038934697,21.88854057813176,21.20492451274832
8.19,9.27832042024425,3,61.87302268147712,-2.4098492321345586,25.06523038934697,25.216967702877938,24.47380262262988
8.18,8.197700707501603,3,61.87302268147712,-2.3634809896869178,25.06523038934697,21.95745467888409,20.59664716473555
8.18,8.806367881503071,4,29.76891456684706,-2.5031907367117987,34.84571513279319,27.66456146007064,26.482109907567487
8.17,9.033802793060248,3,38.05293747453131,-2.419429566361589,25.06523038934697,25.965890847321376,26.641386907778365
8.17,9.23169475318172,3,35.33236605854405,-2.3511627568344453,24.64835151619112,25.777445635193,24.36819948688504
8.17,8.93724987218944,3,50.54012616591893,-2.468350321296489,25.168633897698435,26.45745467888409,26.150117095119384
8.17,8.517411196387307,4,29.76891456684706,-2.3685117565588523,29.716398827235054,25.07033885400645,23.127781884770947
8.17,7.904089445955894,3,49.534295012389705,-2.3458086513127507,25.06523038934697,20.75878406613483,18.682124356566604
8.17,9.47343309153813,4,42.610557812699085,-2.3658073114718547,24.73242030628785,26.64768912319608,25.10477189714369
8.17,9.169477654249643,3,36.69265176653768,-2.5683006068715577,29.965140120197447,26.74191172926027,25.77307888646992
8.17,9.849056556175778,4,36.18973618977307,-2.418561273903663,35.03318743124139,27.57033885400645,25.928956499805707
8.17,8.031819289751567,3,29.76891456684706,-2.418869803630343,19.8518452936921,24.17299762850792,24.030936463775323
8.17,8.224955222752097,3,42.610557812699085,-2.3535997173991223,25.06523038934697,22.716967702877938,21.673331252322185
8.17,8.968748084535118,3,55.45220105855111,-2.399908950389039,25.06523038934697,24.457454678884098,23.63192079581027
8.17,9.01130266761135,3,34.56345175091888,-2.4532105371138098,25.16863389769843,24.45745467888409,23.58357953708102
8.16,7.945751125757989,4,29.76891456684706,-2.190000409764954,24.73242030628785,23.534804948073724,21.702211637973484
8.16,7.695983251845774,3,37.04710632100208,-2.4176204865505766,30.049208910294176,20.5956473593183,19.18837139074145
8.16,8.471239603370154,3,30.62628469807608,-2.4177146779127296,25.06523038934697,23.043241116511,22.37665600697753
8.16,9.786069363154258,3,37.295120532713895,-2.488864144649804,29.5579186790914,24.86323207281991,23.76851729562127
8.15,9.68969959434123,3,54.44636990502188,-2.403635150704416,25.168633897698435,25.777445635193,24.71240580347047
8.15,10.253331612690408,4,50.16719701339101,-2.311374074296529,39.600287079032746,24.863232072819912,22.781870172582806
8.15,7.940558950801238,4,6.4208216229260096,-2.353584619117267,24.91989260473604,23.65612529163337,22.347558436880217
8.15,9.395410164159976,3,6.4208216229260096,-2.443388967303995,19.8518452936921,23.233475560822985,21.30380433313816
8.15,9.947479651270797,3,55.4522010585511,-2.427581507063229,25.06523038934697,24.57877502244373,23.20399507838967
8.15,8.643879658707764,4,35.462842561695524,-2.417305141851712,34.84571513279319,25.327698166887178,23.776973028361585
8.15,7.201750204254439,3,31.129200274840688,-2.4174558929999383,19.8518452936921,21.181433796945207,21.009820882564952
8.15,9.775972609375405,3,61.3701071047125,-2.431043878949599,25.168633897698435,25.777445635193,24.71240580347047
8.15,8.24735601408347,3,43.11347338946369,-2.4181041884764563,25.06523038934697,24.172997628507925,24.0015418603054
8.15,8.200223346792512,3,43.6163889662283,-2.4179004379632856,25.06523038934697,22.051677284948283,21.63438328735858
8.15,6.179403799737604,1,31.24673798340104,-2.358650999317156,14.867866772744891,15.526733258565956,14.73502019756721
8.15,9.415500867207497,3,56.458032212080326,-2.4824423757348133,25.06523038934697,24.457454678884098,23.60291546850596
8.15,7.431953544316845,3,36.04127516747285,-2.2657369497952944,14.951935562841626,20.50142475325412,18.89882699175752
8.15,7.268773652638357,4,12.84164324585202,-2.350329965585324,29.465924995608763,18.92407448406449,16.945681464492072
8.15,6.864133625359167,1,31.24673798340104,-2.45749471332947,14.867866772744897,17.062267164498692,16.249913427774942
8.15,8.86422249677161,4,54.222391853708935,-2.374470842459216,34.26243121810778,22.949018510446813,21.26593786789636
8.15,6.683483187538283,2,43.97084352069271,-2.2602639262984674,15.284745645900747,19.225403871315223,19.10160536120977
8.15,7.313048871747919,4,22.845177367156435,-2.277557863411994,34.84571513279319,24.78588180363029,23.70927669440178
8.15,7.804099435854954,2,12.84164324585202,-2.403394068284236,20.26872416684796,21.04539482762413,20.169355807944235
8.15,5.348143256513575,3,0.0,-2.5110611684245194,19.685440252162543,14.940946820939052,13.09005102040816
8.14,9.450521157094386,2,17.547724606320003,-2.3694111001018867,14.951935562841626,24.81082583001261,23.11038199521997
8.14,7.237819079300491,2,15.921440167465814,-2.365652218100821,18.903274214160103,20.880104409694475,18.97393515298193
8.14,8.94058909758936,3,29.768914566847062,-2.566614960669868,29.965140120197447,26.034804948073724,24.80318293286808
8.14,9.33821329575962,4,29.76891456684706,-2.440471728838652,29.632330037138324,25.94058234200953,24.14844574363101
8.13,8.74339470216919,3,42.610557812699085,-2.418783035796217,24.83582381463931,24.29431797206756,23.535243055169136
8.12,8.400648005821282,2,54.88343446911574,-2.455430481481282,14.867866772744897,19.794317972067567,19.20880085457703
8.12,8.548590018898661,3,42.610557812699085,-2.417603039615668,25.06523038934697,22.880104409694468,21.644452916300825
8.12,8.152718867274997,3,43.6163889662283,-2.417878749601309,19.8518452936921,22.75878406613484,22.181408057009858
8.12,5.368099461073806,1,23.199631921620835,-2.3054784388460785,10.30076712495354,16.396976746569035,15.08060406027236
8.12,8.349146060287465,3,42.610557812699085,-2.3659002716836004,30.3820189933533,22.716967702877938,21.673331252322185
8.12,8.392312807071395,3,43.6163889662283,-2.4435994524065423,25.16863389769843,24.172997628507925,23.68807013245631
8.11,8.888993210058693,3,35.59331906484699,-2.2081449826381663,24.64835151619112,23.750347897697548,22.627433577459144
8.11,8.141831037190219,4,30.754842602995826,-2.41721122400412,34.61630855808553,25.32769816688717,24.41569772464648
8.11,8.50429053593024,3,55.4522010585511,-2.3815486830333774,19.8518452936921,22.664561460070644,22.15493435311924
8.11,6.881261471803537,3,35.68682061300846,-2.4060746116414813,25.06523038934697,20.21696770287794,18.834864805728262
8.11,6.322580185429039,3,29.028659541553942,-2.2316352879770247,29.69533157031642,18.96589084732138,17.339648554188408
8.11,9.089070736535865,4,35.81075539599502,-2.497970211593231,33.8341425200831,26.319261998449896,24.349085594531065
8.1,9.84281212661542,2,35.18390503624384,-2.4080028807226594,19.851845293692104,24.103719048826072,21.63983973686825
8.1,7.91380057207282,1,31.24673798340104,-2.5231104666537565,19.173082764041126,20.432510652501765,20.011552018027384
8.1,6.601196226453244,3,19.765380445542643,-2.226161486291613,24.315541433132,16.89697674656903,14.677107832165428
8.1,8.640032780027457,4,24.205463075150067,-2.4172111011887423,34.616308558085535,25.8716682412572,25.481937967128644
8.1,9.377092992041414,3,49.03137943562509,-2.3975201397140533,29.965140120197447,26.36323207281991,25.57896890222074
8.1,9.068124649105856,3,18.53557124070048,-2.4712788807239083,24.64226414826441,23.777445635193004,22.44437274354372
8.1,8.285777369032234,2,43.06056117138408,-2.417779528680536,15.284745645900747,22.758784066134822,22.895194174991165
8.1,7.221770141490544,3,46.52974034639314,-2.422932406731378,24.378542966310093,20.543241116511005,18.87306205617493
8.1,8.946177138360346,3,23.199631921620835,-2.356100809962699,19.58203674381108,23.777445635193004,22.20088342090649
8.1,7.8471414609147585,4,32.15906758876879,-2.456885491004789,33.839464977025216,21.30275414050485,20.452681999454565
8.1,7.608999741280863,3,42.10764223593446,-2.277130317012169,25.06523038934697,21.087211190881018,19.79119801977808
